Index,Destination,DestCode,Origin,OrigCode,Immigrants,DestCodeA3,OrigCodeA3
26047,Greenland,304,USA,840,37,GRL,USA
26048,Greenland,304,Others,2003,277,GRL,###
26056,Saint Pierre and Miquelon,666,France,250,706,SPM,FRA
26058,Saint Pierre and Miquelon,666,Canada,124,176,SPM,CAN
26059,Saint Pierre and Miquelon,666,USA,840,68,SPM,USA
26060,Saint Pierre and Miquelon,666,Others,2003,58,SPM,###
26086,USA,840,Ethiopia,231,363811,USA,ETH
26087,USA,840,Kenya,404,210991,USA,KEN
26089,USA,840,Egypt,818,262714,USA,EGY
26091,USA,840,South Africa,710,161507,USA,ZAF
26093,USA,840,Ghana,288,258358,USA,GHA
26094,USA,840,Nigeria,566,565053,USA,NGA
26097,USA,840,China,156,2488775,USA,CHN
26098,USA,840,Hong Kong,344,268915,USA,HKG
26099,USA,840,Taiwan,158,404256,USA,TWN
26100,USA,840,Japan,392,547444,USA,JPN
26101,USA,840,South Korea,410,1083174,USA,KOR
26103,USA,840,Afghanistan,4,199252,USA,AFG
26104,USA,840,Bangladesh,50,357581,USA,BGD
26105,USA,840,India,356,3165238,USA,IND
26106,USA,840,Iran,364,431405,USA,IRN
26107,USA,840,Nepal,524,264317,USA,NPL
26108,USA,840,Pakistan,586,452748,USA,PAK
26110,USA,840,Cambodia,116,171380,USA,KHM
26111,USA,840,Laos,418,176588,USA,LAO
26112,USA,840,Myanmar,104,199585,USA,MMR
26113,USA,840,Philippines,608,2263697,USA,PHL
26114,USA,840,Thailand,764,307741,USA,THA
26115,USA,840,Vietnam,704,1434631,USA,VNM
26117,USA,840,Iraq,368,272370,USA,IRQ
26118,USA,840,Israel,376,170342,USA,ISR
26119,USA,840,Lebanon,422,150380,USA,LBN
26120,USA,840,Türkiye,792,176490,USA,TUR
26123,USA,840,Poland,616,396647,USA,POL
26124,USA,840,Romania,642,178498,USA,ROU
26125,USA,840,Russia,643,452940,USA,RUS
26126,USA,840,Ukraine,804,448198,USA,UKR
26128,USA,840,Ireland,372,125844,USA,IRL
26129,USA,840,UK,826,894789,USA,GBR
26131,USA,840,Greece,300,130822,USA,GRC
26132,USA,840,Italy,380,360987,USA,ITA
26133,USA,840,Portugal,620,141889,USA,PRT
26134,USA,840,Spain,724,168755,USA,ESP
26136,USA,840,France,250,253094,USA,FRA
26137,USA,840,Germany,276,1137577,USA,DEU
26140,USA,840,Cuba,192,1394750,USA,CUB
26141,USA,840,Dominican Republic,214,1483418,USA,DOM
26142,USA,840,Haiti,332,798232,USA,HTI
26143,USA,840,Jamaica,388,910748,USA,JAM
26144,USA,840,Puerto Rico,630,1924799,USA,PRI
26145,USA,840,Trinidad and Tobago,780,241541,USA,TTO
26147,USA,840,El Salvador,222,1569946,USA,SLV
26148,USA,840,Guatemala,320,1298936,USA,GTM
26149,USA,840,Honduras,340,934727,USA,HND
26150,USA,840,Mexico,484,11279561,USA,MEX
26151,USA,840,Nicaragua,558,295024,USA,NIC
26152,USA,840,Panama,591,161903,USA,PAN
26154,USA,840,Argentina,32,212091,USA,ARG
26155,USA,840,Brazil,76,738994,USA,BRA
26156,USA,840,Colombia,170,1008875,USA,COL
26157,USA,840,Ecuador,218,561895,USA,ECU
26158,USA,840,Guyana,328,314783,USA,GUY
26159,USA,840,Peru,604,512316,USA,PER
26160,USA,840,Venezuela,862,763915,USA,VEN
26162,USA,840,Canada,124,950387,USA,CAN
26163,USA,840,Others,2003,3519423,USA,###
26699,Australia,36,Burundi,108,3255,AUS,BDI
26700,Australia,36,Djibouti,262,204,AUS,DJI
26701,Australia,36,Eritrea,232,6928,AUS,ERI
26702,Australia,36,Ethiopia,231,17141,AUS,ETH
26703,Australia,36,Kenya,404,30123,AUS,KEN
26704,Australia,36,Madagascar,450,348,AUS,MDG
26705,Australia,36,Malawi,454,1853,AUS,MWI
26706,Australia,36,Mauritius,480,28962,AUS,MUS
26707,Australia,36,Mozambique,508,1037,AUS,MOZ
26708,Australia,36,Réunion,638,211,AUS,REU
26709,Australia,36,Rwanda,646,1338,AUS,RWA
26710,Australia,36,Seychelles,690,2623,AUS,SYC
26711,Australia,36,Somalia,706,9578,AUS,SOM
26712,Australia,36,South Sudan,728,9693,AUS,SSD
26713,Australia,36,Uganda,800,5079,AUS,UGA
26714,Australia,36,Tanzania,834,4926,AUS,TZA
26715,Australia,36,Zambia,894,8060,AUS,ZMB
26716,Australia,36,Zimbabwe,716,47195,AUS,ZWE
26718,Australia,36,Angola,24,559,AUS,AGO
26719,Australia,36,Cameroon,120,695,AUS,CMR
26720,Australia,36,Central African Republic,140,191,AUS,CAF
26721,Australia,36,Chad,148,110,AUS,TCD
26722,Australia,36,Congo,178,2688,AUS,COG
26723,Australia,36,DR Congo,180,8028,AUS,COD
26724,Australia,36,Gabon,266,57,AUS,GAB
26726,Australia,36,Algeria,12,1643,AUS,DZA
26727,Australia,36,Egypt,818,46879,AUS,EGY
26728,Australia,36,Libya,434,2812,AUS,LBY
26729,Australia,36,Morocco,504,2775,AUS,MAR
26730,Australia,36,Sudan,729,17709,AUS,SDN
26731,Australia,36,Tunisia,788,788,AUS,TUN
26733,Australia,36,Botswana,72,1736,AUS,BWA
26734,Australia,36,Eswatini,748,359,AUS,SWZ
26735,Australia,36,Lesotho,426,157,AUS,LSO
26736,Australia,36,Namibia,516,1890,AUS,NAM
26737,Australia,36,South Africa,710,213447,AUS,ZAF
26739,Australia,36,Benin,204,97,AUS,BEN
26740,Australia,36,Burkina Faso,854,68,AUS,BFA
26741,Australia,36,Côte d'Ivoire,384,682,AUS,CIV
26742,Australia,36,Gambia,270,141,AUS,GMB
26743,Australia,36,Ghana,288,8327,AUS,GHA
26744,Australia,36,Guinea,324,1175,AUS,GIN
26745,Australia,36,Liberia,430,3630,AUS,LBR
26746,Australia,36,Mali,466,53,AUS,MLI
26747,Australia,36,Nigeria,566,19524,AUS,NGA
26748,Australia,36,Senegal,686,509,AUS,SEN
26749,Australia,36,Sierra Leone,694,4218,AUS,SLE
26750,Australia,36,Togo,768,351,AUS,TGO
26753,Australia,36,Kazakhstan,398,2892,AUS,KAZ
26754,Australia,36,Kyrgyzstan,417,731,AUS,KGZ
26755,Australia,36,Tajikistan,762,241,AUS,TJK
26756,Australia,36,Turkmenistan,795,153,AUS,TKM
26757,Australia,36,Uzbekistan,860,2546,AUS,UZB
26759,Australia,36,China,156,656264,AUS,CHN
26760,Australia,36,Hong Kong,344,116517,AUS,HKG
26761,Australia,36,Macao,446,3081,AUS,MAC
26762,Australia,36,Taiwan,158,61011,AUS,TWN
26763,Australia,36,Japan,392,53094,AUS,JPN
26764,Australia,36,Mongolia,496,11188,AUS,MNG
26765,Australia,36,South Korea,410,114174,AUS,KOR
26767,Australia,36,Afghanistan,4,81506,AUS,AFG
26768,Australia,36,Bangladesh,50,64969,AUS,BGD
26769,Australia,36,Bhutan,64,25363,AUS,BTN
26770,Australia,36,India,356,876074,AUS,IND
26771,Australia,36,Iran,364,88697,AUS,IRN
26772,Australia,36,Maldives,462,712,AUS,MDV
26773,Australia,36,Nepal,524,197472,AUS,NPL
26774,Australia,36,Pakistan,586,127340,AUS,PAK
26775,Australia,36,Sri Lanka,144,156876,AUS,LKA
26777,Australia,36,Brunei,96,3357,AUS,BRN
26778,Australia,36,Cambodia,116,43862,AUS,KHM
26779,Australia,36,Indonesia,360,104566,AUS,IDN
26780,Australia,36,Laos,418,11771,AUS,LAO
26781,Australia,36,Malaysia,458,181202,AUS,MYS
26782,Australia,36,Myanmar,104,46297,AUS,MMR
26783,Australia,36,Philippines,608,356833,AUS,PHL
26784,Australia,36,Singapore,702,68087,AUS,SGP
26785,Australia,36,Thailand,764,109845,AUS,THA
26786,Australia,36,Timor-Leste,626,11546,AUS,TLS
26787,Australia,36,Vietnam,704,294435,AUS,VNM
26789,Australia,36,Armenia,51,1462,AUS,ARM
26790,Australia,36,Azerbaijan,31,828,AUS,AZE
26791,Australia,36,Bahrain,48,2395,AUS,BHR
26792,Australia,36,Cyprus,196,16610,AUS,CYP
26793,Australia,36,Georgia,268,865,AUS,GEO
26794,Australia,36,Iraq,368,112467,AUS,IRQ
26795,Australia,36,Israel,376,11821,AUS,ISR
26796,Australia,36,Jordan,400,9469,AUS,JOR
26797,Australia,36,Kuwait,414,8304,AUS,KWT
26798,Australia,36,Lebanon,422,93967,AUS,LBN
26799,Australia,36,Oman,512,1986,AUS,OMN
26800,Australia,36,Qatar,634,2716,AUS,QAT
26801,Australia,36,Saudi Arabia,682,14397,AUS,SAU
26802,Australia,36,Palestine,275,3046,AUS,PSE
26803,Australia,36,Syria,760,37008,AUS,SYR
26804,Australia,36,Türkiye,792,42544,AUS,TUR
26805,Australia,36,UAE,784,17673,AUS,ARE
26806,Australia,36,Yemen,887,1189,AUS,YEM
26809,Australia,36,Belarus,112,2586,AUS,BLR
26810,Australia,36,Bulgaria,100,3874,AUS,BGR
26811,Australia,36,Czechia,203,10450,AUS,CZE
26812,Australia,36,Hungary,348,16317,AUS,HUN
26813,Australia,36,Poland,616,45945,AUS,POL
26814,Australia,36,Moldova,498,1471,AUS,MDA
26815,Australia,36,Romania,642,15735,AUS,ROU
26816,Australia,36,Russia,643,30312,AUS,RUS
26817,Australia,36,Slovakia,703,6753,AUS,SVK
26818,Australia,36,Ukraine,804,20391,AUS,UKR
26820,Australia,36,Denmark,208,8927,AUS,DNK
26821,Australia,36,Estonia,233,3498,AUS,EST
26822,Australia,36,Finland,246,7752,AUS,FIN
26823,Australia,36,Iceland,352,403,AUS,ISL
26824,Australia,36,Ireland,372,90203,AUS,IRL
26825,Australia,36,Isle of Man,833,876,AUS,IMN
26826,Australia,36,Latvia,428,3247,AUS,LVA
26827,Australia,36,Lithuania,440,3094,AUS,LTU
26828,Australia,36,Norway,578,3910,AUS,NOR
26829,Australia,36,Sweden,752,11508,AUS,SWE
26830,Australia,36,UK,826,1107102,AUS,GBR
26832,Australia,36,Albania,8,4105,AUS,ALB
26833,Australia,36,Bosnia and Herzegovina,70,29317,AUS,BIH
26834,Australia,36,Croatia,191,47534,AUS,HRV
26835,Australia,36,Gibraltar,292,445,AUS,GIB
26836,Australia,36,Greece,300,89351,AUS,GRC
26837,Australia,36,Italy,380,151684,AUS,ITA
26838,Australia,36,Malta,470,34451,AUS,MLT
26839,Australia,36,Montenegro,499,1673,AUS,MNE
26840,Australia,36,Macedonia,807,48723,AUS,MKD
26841,Australia,36,Portugal,620,17637,AUS,PRT
26842,Australia,36,Serbia,688,28629,AUS,SRB
26843,Australia,36,Slovenia,705,5483,AUS,SVN
26844,Australia,36,Spain,724,19279,AUS,ESP
26846,Australia,36,Austria,40,13561,AUS,AUT
26847,Australia,36,Belgium,56,7695,AUS,BEL
26848,Australia,36,France,250,40681,AUS,FRA
26849,Australia,36,Germany,276,99593,AUS,DEU
26850,Australia,36,Luxembourg,442,322,AUS,LUX
26851,Australia,36,Monaco,492,91,AUS,MCO
26852,Australia,36,Netherlands,528,63634,AUS,NLD
26853,Australia,36,Switzerland,756,13265,AUS,CHE
26856,Australia,36,Antigua and Barbuda,28,61,AUS,ATG
26857,Australia,36,Aruba,533,70,AUS,ABW
26858,Australia,36,Bahamas,44,305,AUS,BHS
26859,Australia,36,Barbados,52,408,AUS,BRB
26860,Australia,36,Cayman Islands,136,197,AUS,CYM
26861,Australia,36,Cuba,192,1008,AUS,CUB
26862,Australia,36,Curaçao,531,157,AUS,CUW
26863,Australia,36,Dominican Republic,214,313,AUS,DOM
26864,Australia,36,Grenada,308,143,AUS,GRD
26865,Australia,36,Haiti,332,130,AUS,HTI
26866,Australia,36,Jamaica,388,1335,AUS,JAM
26867,Australia,36,Puerto Rico,630,220,AUS,PRI
26868,Australia,36,Saint Kitts and Nevis,659,50,AUS,KNA
26869,Australia,36,Saint Lucia,662,77,AUS,LCA
26870,Australia,36,Saint Vincent and the Grenadines,670,57,AUS,VCT
26871,Australia,36,Trinidad and Tobago,780,1830,AUS,TTO
26873,Australia,36,Belize,84,80,AUS,BLZ
26874,Australia,36,Costa Rica,188,674,AUS,CRI
26875,Australia,36,El Salvador,222,10898,AUS,SLV
26876,Australia,36,Guatemala,320,788,AUS,GTM
26877,Australia,36,Honduras,340,495,AUS,HND
26878,Australia,36,Mexico,484,9381,AUS,MEX
26879,Australia,36,Nicaragua,558,877,AUS,NIC
26880,Australia,36,Panama,591,344,AUS,PAN
26882,Australia,36,Argentina,32,24708,AUS,ARG
26883,Australia,36,Bolivia,68,1196,AUS,BOL
26884,Australia,36,Brazil,76,70220,AUS,BRA
26885,Australia,36,Chile,152,35849,AUS,CHL
26886,Australia,36,Colombia,170,59674,AUS,COL
26887,Australia,36,Ecuador,218,3550,AUS,ECU
26888,Australia,36,Falkland Islands (Malvinas),238,79,AUS,FLK
26889,Australia,36,Guyana,328,568,AUS,GUY
26890,Australia,36,Paraguay,600,635,AUS,PRY
26891,Australia,36,Peru,604,14420,AUS,PER
26892,Australia,36,Suriname,740,156,AUS,SUR
26893,Australia,36,Uruguay,858,9951,AUS,URY
26894,Australia,36,Venezuela,862,8402,AUS,VEN
26896,Australia,36,Bermuda,60,606,AUS,BMU
26897,Australia,36,Canada,124,57190,AUS,CAN
26898,Australia,36,USA,840,114202,AUS,USA
26901,Australia,36,New Zealand,554,588088,AUS,NZL
26903,Australia,36,Fiji,242,83435,AUS,FJI
26904,Australia,36,New Caledonia,540,1520,AUS,NCL
26905,Australia,36,Papua New Guinea,598,34316,AUS,PNG
26906,Australia,36,Solomon Islands,90,7161,AUS,SLB
26907,Australia,36,Vanuatu,548,10208,AUS,VUT
26909,Australia,36,Guam,316,141,AUS,GUM
26910,Australia,36,Kiribati,296,1585,AUS,KIR
26911,Australia,36,Nauru,520,782,AUS,NRU
26913,Australia,36,American Samoa,16,517,AUS,ASM
26914,Australia,36,Cook Islands,184,7834,AUS,COK
26915,Australia,36,French Polynesia,258,521,AUS,PYF
26916,Australia,36,Niue,570,975,AUS,NIU
26917,Australia,36,Samoa,882,38964,AUS,WSM
26918,Australia,36,Tokelau,772,588,AUS,TKL
26919,Australia,36,Tonga,776,19464,AUS,TON
26920,Australia,36,Tuvalu,798,290,AUS,TUV
26921,Australia,36,Others,2003,903,AUS,###
26949,New Zealand,554,Zimbabwe,716,9140,NZL,ZWE
26951,New Zealand,554,South Africa,710,101970,NZL,ZAF
26954,New Zealand,554,China,156,145906,NZL,CHN
26955,New Zealand,554,Hong Kong,344,13920,NZL,HKG
26956,New Zealand,554,Taiwan,158,11147,NZL,TWN
26957,New Zealand,554,Japan,392,12621,NZL,JPN
26958,New Zealand,554,South Korea,410,31878,NZL,KOR
26960,New Zealand,554,Afghanistan,4,6706,NZL,AFG
26961,New Zealand,554,Bangladesh,50,3499,NZL,BGD
26962,New Zealand,554,India,356,149677,NZL,IND
26963,New Zealand,554,Iran,364,5632,NZL,IRN
26964,New Zealand,554,Nepal,524,6832,NZL,NPL
26965,New Zealand,554,Pakistan,586,6954,NZL,PAK
26966,New Zealand,554,Sri Lanka,144,20823,NZL,LKA
26968,New Zealand,554,Cambodia,116,8231,NZL,KHM
26969,New Zealand,554,Indonesia,360,7817,NZL,IDN
26970,New Zealand,554,Malaysia,458,23224,NZL,MYS
26971,New Zealand,554,Myanmar,104,3834,NZL,MMR
26972,New Zealand,554,Philippines,608,107622,NZL,PHL
26973,New Zealand,554,Singapore,702,7784,NZL,SGP
26974,New Zealand,554,Thailand,764,12405,NZL,THA
26975,New Zealand,554,Vietnam,704,12670,NZL,VNM
26977,New Zealand,554,Iraq,368,5423,NZL,IRQ
26978,New Zealand,554,UAE,784,2976,NZL,ARE
26981,New Zealand,554,Czechia,203,2569,NZL,CZE
26982,New Zealand,554,Poland,616,2511,NZL,POL
26983,New Zealand,554,Russia,643,8732,NZL,RUS
26984,New Zealand,554,Ukraine,804,2597,NZL,UKR
26986,New Zealand,554,Ireland,372,8989,NZL,IRL
26987,New Zealand,554,UK,826,254524,NZL,GBR
26989,New Zealand,554,Italy,380,3256,NZL,ITA
26991,New Zealand,554,France,250,7445,NZL,FRA
26992,New Zealand,554,Germany,276,16172,NZL,DEU
26993,New Zealand,554,Netherlands,528,16997,NZL,NLD
26994,New Zealand,554,Switzerland,756,3291,NZL,CHE
26997,New Zealand,554,Argentina,32,5878,NZL,ARG
26998,New Zealand,554,Brazil,76,11421,NZL,BRA
26999,New Zealand,554,Chile,152,6116,NZL,CHL
27000,New Zealand,554,Colombia,170,4324,NZL,COL
27002,New Zealand,554,Canada,124,13149,NZL,CAN
27003,New Zealand,554,USA,840,32863,NZL,USA
27006,New Zealand,554,Australia,36,89129,NZL,AUS
27008,New Zealand,554,Fiji,242,70552,NZL,FJI
27010,New Zealand,554,Kiribati,296,3015,NZL,KIR
27012,New Zealand,554,Cook Islands,184,12403,NZL,COK
27013,New Zealand,554,Niue,570,3957,NZL,NIU
27014,New Zealand,554,Samoa,882,63075,NZL,WSM
27015,New Zealand,554,Tonga,776,29981,NZL,TON
27016,New Zealand,554,Others,2003,76352,NZL,###
27121,Fiji,242,China,156,964,FJI,CHN
27123,Fiji,242,Bangladesh,50,1425,FJI,BGD
27124,Fiji,242,India,356,1347,FJI,IND
27125,Fiji,242,Pakistan,586,1903,FJI,PAK
27128,Fiji,242,UK,826,355,FJI,GBR
27131,Fiji,242,Australia,36,1979,FJI,AUS
27132,Fiji,242,New Zealand,554,631,FJI,NZL
27134,Fiji,242,Solomon Islands,90,732,FJI,SLB
27135,Fiji,242,Vanuatu,548,190,FJI,VUT
27137,Fiji,242,Kiribati,296,808,FJI,KIR
27139,Fiji,242,Cook Islands,184,33,FJI,COK
27140,Fiji,242,Samoa,882,308,FJI,WSM
27141,Fiji,242,Tonga,776,1389,FJI,TON
27142,Fiji,242,Tuvalu,798,428,FJI,TUV
27143,Fiji,242,Others,2003,1870,FJI,###
27167,New Caledonia,540,Algeria,12,652,NCL,DZA
27168,New Caledonia,540,Morocco,504,610,NCL,MAR
27169,New Caledonia,540,Tunisia,788,696,NCL,TUN
27172,New Caledonia,540,China,156,95,NCL,CHN
27174,New Caledonia,540,Cambodia,116,613,NCL,KHM
27175,New Caledonia,540,Indonesia,360,1043,NCL,IDN
27176,New Caledonia,540,Laos,418,656,NCL,LAO
